date,usd_news_volume,eur_news_volume,gbp_news_volume,jpy_news_volume
2019-05-29,0.0005,0.1074,0.0002,12.8265
2019-05-30,0.0007,0.0499,0.0,2.1412
2019-05-31,0.0,0.0513,0.0,9.2456
2019-06-01,0.0,0.0209,0.0,13.2881
2019-06-02,0.0,0.0295,0.0,15.8047
2019-06-03,0.0002,0.0835,0.0,11.2225
2019-06-04,0.0,0.1078,0.0002,5.4592
2019-06-05,0.0002,0.142,0.0004,5.5265
2019-06-06,0.0002,0.145,0.0004,15.2734
2019-06-07,0.0,0.0832,0.0,10.9588
2019-06-08,0.0,0.039,0.0,17.8262
2019-06-09,0.0,0.0478,0.0,10.2711
2019-06-10,0.0,0.0513,0.0,0.0
2019-06-11,0.0002,0.0635,0.0002,6.6979
2019-06-12,0.0,0.0723,0.0,4.8718
2019-06-13,0.0002,0.1028,0.0002,10.8273
2019-06-14,0.0002,0.1348,0.0,24.7767
2019-06-15,0.0,0.0454,0.0,18.2413
2019-06-16,0.0,0.0289,0.0,28.4453
2019-06-17,0.0,0.0769,0.0,11.2871
2019-06-18,0.0,0.1507,0.0002,5.0219
2019-06-19,0.0007,0.1608,0.0,8.796
2019-06-20,0.0006,0.1341,0.0004,16.5307
2019-06-21,0.0002,0.139,0.0255,17.659
2019-06-22,0.0,0.0353,0.0,11.8888
2019-06-23,0.0,0.0434,0.0,16.0314
2019-06-24,0.0,0.0644,0.0,1.1745
2019-06-25,0.0004,0.0465,0.0,13.831
2019-06-26,0.0002,0.0405,0.0,17.3793
2019-06-27,0.0002,0.0524,0.0,9.2813
2019-06-28,0.0,0.074,0.0,4.7392
2019-06-29,0.0,0.0298,0.0,16.5661
2019-06-30,0.0,0.046,0.0,16.8528
2019-07-01,0.0004,0.1124,0.0002,7.095
2019-07-02,0.0002,0.0888,0.0,6.0465
2019-07-03,0.0002,0.1398,0.0002,3.7944
2019-07-04,0.0002,0.1018,0.0002,19.7452
2019-07-05,0.0004,0.0881,0.0,9.31
2019-07-06,0.0,0.0467,0.0,9.8499
2019-07-07,0.0,0.0769,0.0,9.7125
2019-07-08,0.0,0.1653,0.0,5.2815
2019-07-09,0.0002,0.1175,0.0,10.4143
2019-07-10,0.0007,0.128,0.0,6.0292
2019-07-11,0.0024,0.0607,0.0002,1.9372
2019-07-12,0.0002,0.0883,0.0002,5.7264
2019-07-13,0.0,0.0395,0.0,13.1114
2019-07-14,0.0,0.0356,0.0,19.1679
2019-07-15,0.0,0.054,0.0256,6.4783
2019-07-16,0.0007,0.0732,0.0006,3.4814
2019-07-17,0.0,0.0842,0.0007,7.7246
2019-07-18,0.0002,0.053,0.0,12.544
2019-07-19,0.0002,0.0563,0.0002,4.3714
2019-07-20,0.0,0.0272,0.0,16.7787
2019-07-21,0.0003,0.0272,0.0,14.4132
2019-07-22,0.0002,0.046,0.0,8.1036
2019-07-23,0.0,0.099,0.0,1.4451
2019-07-24,0.0002,0.0999,0.0,4.5354
2019-07-25,0.0,0.1415,0.0,10.4337
2019-07-26,0.0002,0.1192,0.0,0.0
2019-07-27,0.0003,0.0324,0.0,8.1184
2019-07-28,0.0,0.032,0.0003,8.3082
2019-07-29,0.0,0.0735,0.0,0.0
2019-07-30,0.0,0.0886,0.0,9.5028
2019-07-31,0.0015,0.124,0.0,2.4608
2019-08-01,0.0006,0.0989,0.0,10.38
2019-08-02,0.0,0.0674,0.0002,14.6074
2019-08-03,0.0,0.0336,0.0,16.8488
2019-08-04,0.0,0.0301,0.0,12.8377
2019-08-05,0.0002,0.0853,0.0,21.9607
2019-08-06,0.0008,0.0478,0.0,15.5323
2019-08-07,0.0,0.0555,0.0,12.9509
2019-08-08,0.0,0.0535,0.0,9.5101
2019-08-09,0.0002,0.0841,0.0,23.1826
2019-08-10,0.0,0.0494,0.0,18.812
2019-08-11,0.0,0.065,0.0,27.1687
2019-08-12,0.0,0.0753,0.0,13.7626
2019-08-13,0.0002,0.0519,0.0,10.9688
2019-08-14,0.0008,0.1741,0.0002,10.96
2019-08-15,0.0,0.0658,0.0,12.322
2019-08-16,0.0008,0.06,0.0,22.1948
2019-08-17,0.0,0.031,0.0,12.1553
2019-08-18,0.0,0.0702,0.0,24.3619
2019-08-19,0.0,0.1151,0.0,4.3066
2019-08-20,0.0002,0.1158,0.0,6.0991
2019-08-21,0.0002,0.1048,0.0,7.3489
2019-08-22,0.0,0.1746,0.0,9.9328
2019-08-23,0.0006,0.1059,0.0,19.2042
2019-08-24,0.0064,0.034,0.0,17.0193
2019-08-25,0.0003,0.0643,0.0,12.6839
2019-08-26,0.0002,0.0679,0.0002,13.1743
2019-08-27,0.0,0.0638,0.0,13.5916
2019-08-28,0.0007,0.0774,0.0,9.3084
2019-08-29,0.0,0.1016,0.0,7.4433
2019-08-30,0.0002,0.1323,0.0,18.5181
2019-08-31,0.0,0.0407,0.0,5.6246
2019-09-01,0.0,0.0403,0.0,22.8523
2019-09-02,0.0,0.1295,0.0,13.0505
2019-09-03,0.0,0.0732,0.0,10.4407
2019-09-04,0.0,0.144,0.0,14.8341
2019-09-05,0.0004,0.0734,0.0,17.1202
2019-09-06,0.0006,0.0946,0.0,13.5555
2019-09-07,0.0,0.0467,0.0,17.2747
2019-09-08,0.0,0.0767,0.0,20.1998
2019-09-09,0.0,0.1086,0.0,0.0
2019-09-10,0.0,0.0911,0.0,5.6301
2019-09-11,0.0002,0.1045,0.0,2.8813
2019-09-12,0.0,0.2138,0.0002,13.0301
2019-09-13,0.0002,0.1823,0.0,4.3369
2019-09-14,0.0003,0.1064,0.0,18.9925
2019-09-15,0.0,0.05,0.0,17.4447
2019-09-16,0.0,0.0719,0.0,3.2072
2019-09-17,0.0,0.0671,0.0,4.2712
2019-09-18,0.0009,0.0772,0.0,13.0089
2019-09-19,0.0,0.0988,0.0006,2.7983
2019-09-20,0.0,0.0653,0.0,9.0268
2019-09-21,0.0,0.0389,0.0,10.8528
2019-09-22,0.0,0.0445,0.0,13.1957
2019-09-23,0.0002,0.1856,0.0,7.6142
2019-09-24,0.0004,0.0978,0.0,6.8403
2019-09-25,0.0007,0.0534,0.0,4.4704
2019-09-26,0.0004,0.0822,0.0002,10.8535
2019-09-27,0.0,0.0781,0.001,6.762
2019-09-28,0.0006,0.0331,0.0,10.7122
2019-09-29,0.0,0.0295,0.0,10.0702
2019-09-30,0.0002,0.1965,0.0,9.2638
2019-10-01,0.0004,0.1559,0.0002,17.5261
2019-10-02,0.0002,0.0902,0.0,23.0595
2019-10-03,0.0018,0.1099,0.0,9.9394
2019-10-04,0.0,0.0841,0.0,21.4925
2019-10-05,0.0,0.0278,0.0,9.7419
2019-10-06,0.0,0.0691,0.0,20.1832
2019-10-07,0.0,0.0931,0.0,8.2474
2019-10-08,0.0006,0.052,0.0,10.7915
2019-10-09,0.0004,0.0701,0.0,9.1926
2019-10-10,0.0,0.1023,0.0,11.1994
2019-10-11,0.0,0.0566,0.0002,11.6558
2019-10-12,0.0,0.0476,0.0,18.1148
2019-10-13,0.0,0.0482,0.0,10.0455
2019-10-14,0.0,0.1123,0.0,2.4344
2019-10-15,0.0002,0.0803,0.0,1.3991
2019-10-16,0.0004,0.1037,0.0,5.6159
2019-10-17,0.0004,0.0557,0.0,5.2715
2019-10-18,0.0006,0.0596,0.0,2.1968
2019-10-19,0.001,0.0485,0.0,16.1135
2019-10-20,0.0,0.0398,0.0,26.0783
2019-10-21,0.0002,0.0569,0.0,4.0842
2019-10-22,0.0004,0.0794,0.0,5.0656
2019-10-23,0.0002,0.0674,0.0,9.4197
2019-10-24,0.0004,0.1803,0.0,3.4194
2019-10-25,0.0002,0.0807,0.0,8.1171
2019-10-26,0.0,0.0255,0.0,11.1728
2019-10-27,0.0,0.051,0.0,23.9261
2019-10-28,0.0002,0.0779,0.0,7.1216
2019-10-29,0.0,0.0574,0.0,2.4199
2019-10-30,0.0023,0.0685,0.0,1.3937
2019-10-31,0.0008,0.1254,0.0,2.9782
2019-11-01,0.0,0.0624,0.0,11.1601
2019-11-02,0.0003,0.0389,0.0,8.4217
2019-11-03,0.0,0.0399,0.0,11.4258
2019-11-04,0.0004,0.1002,0.0,2.2087
2019-11-05,0.0,0.0626,0.0,5.3057
2019-11-06,0.0,0.1231,0.0,3.3759
2019-11-07,0.0,0.1303,0.0009,0.0
2019-11-08,0.0,0.0802,0.0,1.9846
2019-11-09,0.0,0.0291,0.0,14.2677
2019-11-10,0.0,0.0403,0.0,11.625
2019-11-11,0.0,0.055,0.0002,8.2605
2019-11-12,0.0,0.0462,0.0,9.4101
2019-11-13,0.0002,0.054,0.0,4.8562
2019-11-14,0.0006,0.0879,0.0,6.4688
2019-11-15,0.0,0.0683,0.0,0.0
2019-11-16,0.0,0.0321,0.0,12.66
2019-11-17,0.0003,0.0307,0.0,19.7896
2019-11-18,0.0002,0.0561,0.0,2.3968
2019-11-19,0.0002,0.0467,0.0,1.3715
2019-11-20,0.0006,0.0897,0.0,16.3375
2019-11-21,0.0006,0.0694,0.0,14.5203
2019-11-22,0.0,0.1235,0.0,6.6887
2019-11-23,0.0,0.0356,0.0,20.46
2019-11-24,0.0007,0.032,0.0,3.6358
2019-11-25,0.0002,0.0433,0.0,0.0
2019-11-26,0.0008,0.04,0.0,0.9133
2019-11-27,0.0004,0.0462,0.0,2.3687
2019-11-28,0.0,0.072,0.0,12.3157
2019-11-29,0.0,0.1113,0.0002,0.0
2019-11-30,0.0,0.0614,0.0,16.6956
2019-12-01,0.0,0.0581,0.0,17.4837
2019-12-02,0.0002,0.1177,0.0,15.8545
2019-12-03,0.0,0.0651,0.0,5.3311
2019-12-04,0.0,0.0761,0.0,3.3446
2019-12-05,0.0002,0.0803,0.0,0.0
2019-12-06,0.0,0.0368,0.0,4.6233
2019-12-07,0.0,0.0543,0.0,19.271
2019-12-08,0.0,0.0348,0.0,11.7066
2019-12-09,0.0,0.0591,0.0,19.8539
2019-12-10,0.0004,0.0592,0.0,7.6089
2019-12-11,0.0013,0.056,0.0002,8.6887
2019-12-12,0.0004,0.1182,0.0,0.0
2019-12-13,0.0,0.0868,0.0,6.1812
2019-12-14,0.0,0.0314,0.0,4.8689
2019-12-15,0.0,0.038,0.0,18.234
2019-12-16,0.0,0.0864,0.0004,7.701
2019-12-17,0.0002,0.0604,0.0,11.0793
2019-12-18,0.0006,0.0595,0.0,0.0
2019-12-19,0.001,0.0493,0.0064,5.3711
2019-12-20,0.0,0.0435,0.0014,7.401
2019-12-21,0.0,0.0187,0.0,16.9769
2019-12-22,0.0,0.0191,0.0,10.439
2019-12-23,0.0,0.0281,0.0002,0.0
2019-12-24,0.0,0.0326,0.0,6.5343
2019-12-25,0.0004,0.0178,0.0,14.003
2019-12-26,0.0,0.0557,0.0,1.9389
2019-12-27,0.0,0.0408,0.0,9.6525
2019-12-28,0.0004,0.0369,0.0,14.5409
2019-12-29,0.0,0.0521,0.0,8.1695
2019-12-30,0.0,0.0451,0.0,0.0
2019-12-31,0.0,0.0371,0.0,0.6638
2020-01-01,0.0,0.0255,0.0,0.0
2020-01-02,0.0,0.0981,0.0,0.0
2020-01-03,0.0007,0.0568,0.0,0.0
2020-01-04,0.0003,0.0469,0.0003,0.0
2020-01-05,0.0,0.025,0.0004,0.0
2020-01-06,0.0,0.0621,0.0,0.0
2020-01-07,0.0,0.1352,0.0,0.0
2020-01-08,0.0002,0.0769,0.0,0.0
2020-01-09,0.0002,0.0737,0.0,0.0
2020-01-10,0.0002,0.0355,0.0,0.0
2020-01-11,0.0,0.0186,0.0,0.0
2020-01-12,0.0,0.0262,0.0,0.0
2020-01-13,0.0,0.0511,0.0,0.0
2020-01-14,0.0004,0.043,0.0002,0.0
2020-01-15,0.0004,0.0645,0.0,0.0
2020-01-16,0.0,0.094,0.0004,0.0
2020-01-17,0.0,0.0642,0.0,0.0
2020-01-18,0.0,0.0188,0.0,0.0
2020-01-19,0.0,0.0206,0.0,0.0
2020-01-20,0.0002,0.1077,0.0,0.0
2020-01-21,0.0002,0.0569,0.0,0.0
2020-01-22,0.0,0.0314,0.0,0.0
2020-01-23,0.0006,0.0942,0.0,0.0
2020-01-24,0.0,0.1049,0.0,0.0
2020-01-25,0.0,0.0209,0.0,0.0
2020-01-26,0.0,0.0467,0.0,0.0
2020-01-27,0.0,0.0486,0.0,0.0
2020-01-28,0.0,0.0406,0.0,0.0
2020-01-29,0.0009,0.0504,0.0,0.0
2020-01-30,0.0004,0.0748,0.0012,0.0
2020-01-31,0.0002,0.1313,0.0,0.0
2020-02-01,0.0,0.0349,0.0,0.0
2020-02-02,0.0,0.0256,0.0,0.0
2020-02-03,0.0002,0.0666,0.0,0.0
2020-02-04,0.0,0.0462,0.0002,0.0
2020-02-05,0.0002,0.0624,0.0035,0.0002
2020-02-06,0.0006,0.0736,0.0002,0.0
2020-02-07,0.0011,0.0673,0.0006,0.0
2020-02-08,0.0,0.0398,0.0003,0.0
2020-02-09,0.0,0.0332,0.0,0.0
2020-02-10,0.0002,0.0668,0.0,0.0
2020-02-11,0.0008,0.0721,0.0,0.0
2020-02-12,0.0006,0.0859,0.0,0.0
2020-02-13,0.0002,0.1018,0.0,0.0
2020-02-14,0.0004,0.1149,0.0002,0.0
2020-02-15,0.0003,0.0379,0.0,0.0
2020-02-16,0.0,0.0479,0.0,0.0
2020-02-17,0.0,0.0963,0.0,0.0
2020-02-18,0.0,0.0577,0.0,0.0
2020-02-19,0.0006,0.0404,0.0,0.0
2020-02-20,0.0016,0.0654,0.005,0.0
2020-02-21,0.0017,0.1139,0.0,0.0
2020-02-22,0.0,0.048,0.0,0.0
2020-02-23,0.0,0.028,0.0,0.0
2020-02-24,0.0002,0.0974,0.0,0.0
2020-02-25,0.0008,0.0705,0.0,0.0
2020-02-26,0.0002,0.0602,0.0004,0.0
2020-02-27,0.001,0.0529,0.0002,0.0
2020-02-28,0.0002,0.064,0.0,0.0
2020-02-29,0.0003,0.0301,0.0003,0.0
2020-03-01,0.0004,0.0455,0.0,0.0
2020-03-02,0.0,0.1348,0.0,0.0
2020-03-03,0.002,0.0965,0.0,0.0
2020-03-04,0.0002,0.1395,0.0,0.0
2020-03-05,0.0,0.0739,0.0002,0.0
2020-03-06,0.0,0.0519,0.0,0.0
2020-03-07,0.0,0.0196,0.0,0.0
2020-03-08,0.0007,0.0257,0.0,0.0
2020-03-09,0.0,0.0796,0.0,0.0
2020-03-10,0.0002,0.0931,0.0,0.0
2020-03-11,0.0,0.104,0.0018,0.0
2020-03-12,0.0,0.1916,0.0004,0.0
2020-03-13,0.0,0.1527,0.0,0.0
2020-03-14,0.0,0.0594,0.0,0.0
2020-03-15,0.0003,0.0627,0.0,0.0
2020-03-16,0.0022,0.086,0.0,0.0
2020-03-17,0.0,0.0932,0.0,0.0
2020-03-18,0.0007,0.1226,0.0004,0.0
2020-03-19,0.0009,0.1949,0.0006,0.0
2020-03-20,0.0008,0.123,0.0008,0.0
2020-03-21,0.0003,0.0614,0.0,0.0
2020-03-22,0.0,0.0526,0.0,0.0
2020-03-23,0.0008,0.0928,0.0,0.0
2020-03-24,0.0,0.1984,0.0,0.0
2020-03-25,0.0002,0.1228,0.0002,0.0
2020-03-26,0.0022,0.1881,0.0006,0.0
2020-03-27,0.0008,0.1553,0.0002,0.0
2020-03-28,0.0009,0.0964,0.0,0.0
2020-03-29,0.0007,0.1281,0.0,0.0
2020-03-30,0.0002,0.1188,0.0,0.0
2020-03-31,0.003,0.1047,0.0,0.0
2020-04-01,0.0002,0.1743,0.0008,0.0
2020-04-02,0.0004,0.1025,0.0,0.0
2020-04-03,0.0,0.2049,0.0002,0.0
2020-04-04,0.0,0.0829,0.0,0.0
2020-04-05,0.0004,0.0739,0.0,0.0
2020-04-06,0.0,0.1327,0.0,0.0
2020-04-07,0.0002,0.1303,0.0002,0.0
2020-04-08,0.0004,0.259,0.0,0.0
2020-04-09,0.0016,0.1953,0.0002,0.0
2020-04-10,0.0012,0.2636,0.0,0.0
2020-04-11,0.0,0.1179,0.0,0.0
2020-04-12,0.0008,0.083,0.0,0.0
2020-04-13,0.0005,0.0477,0.0,0.0
2020-04-14,0.0002,0.1366,0.0,0.0
2020-04-15,0.0,0.1038,0.0,0.0
2020-04-16,0.0004,0.1025,0.0,0.0
2020-04-17,0.0004,0.0828,0.0002,0.0
2020-04-18,0.0,0.0319,0.0,0.0
2020-04-19,0.0,0.0511,0.0,0.0
2020-04-20,0.0,0.1147,0.0,0.0
2020-04-21,0.0004,0.0717,0.0,0.0
2020-04-22,0.0002,0.1113,0.0002,0.0
2020-04-23,0.0008,0.2246,0.0,0.0
2020-04-24,0.0002,0.0977,0.0,0.0
2020-04-25,0.0003,0.0492,0.0,0.0
2020-04-26,0.0,0.1595,0.0,0.0
2020-04-27,0.0,0.0891,0.0,0.0
2020-04-28,0.0004,0.0664,0.0,0.0
2020-04-29,0.0002,0.1023,0.0002,0.0
2020-04-30,0.0004,0.4646,0.0,0.0
2020-05-01,0.0,0.1772,0.0002,0.0
2020-05-02,0.0,0.0555,0.0,0.0
2020-05-03,0.0007,0.0402,0.0007,0.0
2020-05-04,0.0,0.117,0.0,0.0
2020-05-05,0.0004,0.1182,0.0,0.0
2020-05-06,0.0002,0.2487,0.0,0.0
2020-05-07,0.0002,0.1293,0.003,0.0
2020-05-08,0.0,0.2658,0.0002,0.0
2020-05-09,0.0003,0.0974,0.001,0.0
2020-05-10,0.0004,0.1305,0.0015,0.0
2020-05-11,0.0,0.0847,0.0,0.0
2020-05-12,0.0002,0.0642,0.0,0.0
2020-05-13,0.0004,0.0994,0.0,0.0
2020-05-14,0.0008,0.055,0.0,0.0
2020-05-15,0.0041,0.1375,0.0,0.0
2020-05-16,0.0,0.0427,0.0,0.0
2020-05-17,0.0004,0.0376,0.0,0.0
2020-05-18,0.0007,0.0726,0.0,0.0
2020-05-19,0.0004,0.0821,0.0004,0.0
2020-05-20,0.0008,0.1015,0.0,0.0
2020-05-21,0.0004,0.1101,0.0,0.0
2020-05-22,0.0,0.0816,0.0,0.0
2020-05-23,0.0004,0.0251,0.0,0.0
2020-05-24,0.0,0.0278,0.0,0.0
2020-05-25,0.0,0.08,0.0,0.0
2020-05-26,0.0004,0.1034,0.0,0.0
2020-05-27,0.0,0.1757,0.0,0.0
2020-05-28,0.0002,0.0738,0.0,0.0
2020-05-29,0.0,0.0837,0.0,0.0
2020-05-30,0.0007,0.0371,0.0,0.0
2020-05-31,0.0004,0.0461,0.0,0.0
2020-06-01,0.0002,0.0698,0.0002,0.0
2020-06-02,0.0,0.0735,0.0,0.0
2020-06-03,0.0,0.1146,0.0002,0.0
2020-06-04,0.0004,0.1862,0.0,0.0
2020-06-05,0.0,0.111,0.0006,0.0
2020-06-06,0.0,0.0302,0.0,0.0
2020-06-07,0.0008,0.0446,0.0,0.0
2020-06-08,0.0009,0.0923,0.0,0.0
2020-06-09,0.0004,0.1513,0.0,0.0
2020-06-10,0.0023,0.1121,0.0,0.0
2020-06-11,0.0004,0.0897,0.0,0.0
2020-06-12,0.0004,0.0937,0.0,0.0
2020-06-13,0.0,0.0214,0.0,0.0
2020-06-14,0.0004,0.0293,0.0,0.0
2020-06-15,0.0002,0.0598,0.0,0.0
2020-06-16,0.0018,0.0609,0.0,0.0
2020-06-17,0.0004,0.0862,0.0,0.0
2020-06-18,0.0006,0.0676,0.0006,0.0
2020-06-19,0.0004,0.0548,0.0002,0.0
2020-06-20,0.0,0.0168,0.0003,0.0
2020-06-21,0.0,0.0235,0.0,0.0
2020-06-22,0.0005,0.0589,0.0002,0.0
2020-06-23,0.0002,0.1067,0.0,0.0
2020-06-24,0.0,0.0969,0.0,0.0
2020-06-25,0.0,0.0805,0.0,0.0
2020-06-26,0.0005,0.0771,0.0,0.0
2020-06-27,0.0,0.0283,0.0,0.0
2020-06-28,0.0,0.0245,0.0,0.0
2020-06-29,0.0002,0.0795,0.0,0.0
2020-06-30,0.0006,0.1284,0.0,0.0
2020-07-01,0.0014,0.0919,0.0004,0.0
2020-07-02,0.0006,0.1385,0.0004,0.0
2020-07-03,0.0002,0.0857,0.0005,0.0
2020-07-04,0.0,0.0197,0.0,0.0
2020-07-05,0.0,0.0292,0.0,0.0
2020-07-06,0.0002,0.0965,0.0,0.0
2020-07-07,0.0006,0.1687,0.0002,0.0
2020-07-08,0.0004,0.0826,0.0002,0.0
2020-07-09,0.0004,0.1231,0.0,0.0
2020-07-10,0.0002,0.0637,0.0004,0.0
2020-07-11,0.0,0.0481,0.0,0.0
2020-07-12,0.0008,0.0325,0.0,0.0
2020-07-13,0.0026,0.0452,0.0002,0.0
2020-07-14,0.0017,0.0822,0.0,0.0
2020-07-15,0.0,0.0292,0.0006,0.0
2020-07-16,0.0002,0.0779,0.0,0.0
2020-07-17,0.0005,0.0617,0.0,0.0
2020-07-18,0.0,0.022,0.0,0.0
2020-07-19,0.0,0.0208,0.0,0.0
2020-07-20,0.0005,0.0642,0.0,0.0
2020-07-21,0.0,0.094,0.0,0.0
2020-07-22,0.0002,0.0511,0.0002,0.0
2020-07-23,0.0004,0.0521,0.0,0.0
2020-07-24,0.0002,0.0743,0.0,0.0
2020-07-25,0.0,0.0245,0.0,0.0
2020-07-26,0.0,0.0362,0.0,0.0
2020-07-27,0.0,0.0526,0.0,0.0
2020-07-28,0.0002,0.0429,0.0,0.0
2020-07-29,0.0079,0.0613,0.0,0.0
2020-07-30,0.0011,0.1097,0.0,0.0
2020-07-31,0.0005,0.2104,0.0,0.0
2020-08-01,0.0,0.0516,0.0,0.0
2020-08-02,0.0,0.1032,0.0,0.0
2020-08-03,0.0002,0.0989,0.0,0.0
2020-08-04,0.0,0.0772,0.0,0.0
2020-08-05,0.0002,0.0886,0.0,0.0
2020-08-06,0.0002,0.0344,0.0,0.0
2020-08-07,0.0,0.0761,0.0,0.0
2020-08-08,0.0,0.0211,0.0,0.0
2020-08-09,0.0,0.0185,0.0,0.0
2020-08-10,0.0002,0.0538,0.0,0.0
2020-08-11,0.0,0.0725,0.0,0.0
2020-08-12,0.0,0.0784,0.0,0.0
2020-08-13,0.0,0.0292,0.0,0.0
2020-08-14,0.0007,0.0958,0.0,0.0
2020-08-15,0.0,0.0249,0.0004,0.0
2020-08-16,0.0,0.0171,0.0,0.0
2020-08-17,0.0,0.0594,0.0,0.0
2020-08-18,0.0009,0.0264,0.0,0.0
2020-08-19,0.0007,0.042,0.0,0.0
2020-08-20,0.0002,0.046,0.0002,0.0
2020-08-21,0.0002,0.1141,0.0002,0.0
2020-08-22,0.0004,0.0253,0.0,0.0
2020-08-23,0.0,0.0142,0.0,0.0
2020-08-24,0.0,0.0414,0.0,0.0
2020-08-25,0.0002,0.0272,0.0,0.0
2020-08-26,0.0,0.0508,0.0,0.0
2020-08-27,0.0013,0.0356,0.0,0.0
2020-08-28,0.0005,0.0519,0.0,0.0
2020-08-29,0.0004,0.0171,0.0,0.0
2020-08-30,0.0004,0.0353,0.0,0.0
2020-08-31,0.0002,0.0522,0.0,0.0
2020-09-01,0.0009,0.1301,0.0,0.0
2020-09-02,0.0002,0.0683,0.0,0.0
2020-09-03,0.0,0.0916,0.0,0.0
2020-09-04,0.0002,0.0541,0.0002,0.0
2020-09-05,0.0,0.0178,0.0,0.0
2020-09-06,0.0,0.0283,0.0,0.0
2020-09-07,0.0,0.0826,0.0,0.0
2020-09-08,0.0,0.1057,0.0002,0.0
2020-09-09,0.0,0.0476,0.0,0.0
2020-09-10,0.0004,0.1095,0.0,0.0
2020-09-11,0.0002,0.0951,0.0,0.0
2020-09-12,0.0,0.0199,0.0,0.0
2020-09-13,0.0004,0.0315,0.0,0.0
2020-09-14,0.0002,0.0651,0.0,0.0
2020-09-15,0.0004,0.0488,0.0002,0.0
2020-09-16,0.002,0.0642,0.0,0.0
2020-09-17,0.0007,0.0544,0.0002,0.0
2020-09-18,0.0007,0.0339,0.0,0.0
2020-09-19,0.0,0.0131,0.0,0.0
2020-09-20,0.0004,0.0252,0.0004,0.0
2020-09-21,0.0002,0.0446,0.0002,0.0
2020-09-22,0.0002,0.0362,0.0,0.0
2020-09-23,0.0006,0.0877,0.0,0.0
2020-09-24,0.0,0.0823,0.0,0.0
2020-09-25,0.0,0.038,0.0,0.0
2020-09-26,0.0,0.0156,0.0,0.0
2020-09-27,0.0004,0.0277,0.0,0.0
2020-09-28,0.0003,0.0579,0.0,0.0
2020-09-29,0.0003,0.047,0.0,0.0
2020-09-30,0.0,0.0409,0.0,0.0
2020-10-01,0.0,0.1004,0.0,0.0
2020-10-02,0.0,0.1175,0.0,0.0
2020-10-03,0.0,0.0174,0.0,0.0
2020-10-04,0.0,0.0284,0.0,0.0
2020-10-05,0.0,0.096,0.0,0.0
2020-10-06,0.0047,0.0698,0.0,0.0
2020-10-07,0.0009,0.0432,0.0,0.0
2020-10-08,0.0,0.0405,0.0,0.0
2020-10-09,0.0,0.03,0.0,0.0
2020-10-10,0.0,0.0165,0.0,0.0
2020-10-11,0.0,0.0339,0.0,0.0
2020-10-12,0.0,0.0473,0.0003,0.0
2020-10-13,0.0,0.0908,0.0003,0.0
2020-10-14,0.0007,0.0772,0.0,0.0
2020-10-15,0.0,0.0372,0.0,0.0
2020-10-16,0.0,0.1272,0.0,0.0
2020-10-17,0.0,0.0185,0.0,0.0
2020-10-18,0.0,0.031,0.0,0.0
2020-10-19,0.0,0.1303,0.0,0.0
2020-10-20,26.5228,20.3478,26.7263,33.7576
2020-10-21,0.0008,0.0527,0.0,0.0
2020-10-22,0.0005,0.0819,0.0,0.0
2020-10-23,0.0,0.1091,0.0,0.0
2020-10-24,0.0,0.0407,0.0,0.0
2020-10-25,0.0,0.034,0.0,0.0
2020-10-26,0.0,0.0634,0.0,0.0
2020-10-27,0.0,0.1264,0.0004,0.0
2020-10-28,0.0,0.0415,0.0,0.0
2020-10-29,0.0047,0.107,0.0005,0.0
2020-10-30,0.0,0.2103,0.0,0.0
2020-10-31,0.0,0.0517,0.0,0.0
2020-11-01,0.0,0.0623,0.0,0.0
2020-11-02,0.0,0.1618,0.0,0.0
2020-11-03,0.0,0.0821,0.0,0.0
2020-11-04,0.0,0.1409,0.0,0.0
2020-11-05,0.0,0.1968,0.0047,0.0
2020-11-06,0.0,0.0747,0.0,0.0
2020-11-07,0.0,0.0519,0.0,0.0
2020-11-08,0.0,0.038,0.0,0.0
2020-11-09,0.0,0.0795,0.0016,0.0
2020-11-10,0.0,0.0832,0.0,0.0
2020-11-11,0.0,0.0642,0.0,0.0
2020-11-12,0.0,0.1174,0.0,0.0
2020-11-13,0.0,0.0528,0.0,0.0
2020-11-14,0.0,0.0,0.0,0.0
2020-11-15,0.0,0.0291,0.0,0.0
2020-11-16,0.0,0.0375,0.0,0.0
2020-11-17,0.0,0.027,0.0,0.0
2020-11-18,0.0,0.0583,0.0004,0.0
2020-11-19,0.0002,0.0714,0.0,0.0
2020-11-20,0.0,0.0526,0.0,0.0
2020-11-21,0.0,0.0503,0.0,0.0
2020-11-22,0.0004,0.0275,0.0,0.0
2020-11-23,0.0002,0.1216,0.0,0.0
2020-11-24,0.0018,0.0403,0.0,0.0
2020-11-25,0.0004,0.051,0.0002,0.0
2020-11-26,0.0002,0.0423,0.0,0.0
2020-11-27,0.0,0.0545,0.0,0.0
2020-11-28,0.0,0.0173,0.0,0.0
2020-11-29,0.0004,0.0342,0.0,0.0
2020-11-30,0.0005,0.0856,0.0,0.0
2020-12-01,0.0009,0.1074,0.0,0.0
2020-12-02,0.0007,0.0763,0.0002,0.0
2020-12-03,0.0,0.0961,0.0,0.0
2020-12-04,0.0002,0.0694,0.0,0.0
2020-12-05,0.0,0.0263,0.0,0.0
2020-12-06,0.0,0.0376,0.0,0.0
2020-12-07,0.0,0.0736,0.0,0.0
2020-12-08,0.0002,0.0973,0.0,0.0
